3.480299797933844586e-01
3.205128077503857642e-01
2.412174871978486068e-01
1.559680328360743828e-01
2.992008664706722332e-01
3.912253763507252402e-01
3.531856698385153481e-01
4.132044904234291050e-01
4.878131111153925503e-01
4.780786376314878350e-01
4.587998388167006669e-01
4.943588430101169551e-01
4.689875235059527414e-01
3.519512930327428069e-01
3.158356762469754497e-01
3.151975739928423170e-01
3.472231320769506024e-01
3.637276682388553284e-01
3.946006077008362145e-01
4.323543090804470856e-01
4.587572289152738181e-01
4.577125670776912569e-01
4.567380156802915980e-01
4.370970460195352514e-01
4.339764364740749669e-01
4.407617721015124057e-01
4.507655796950594818e-01
4.680778209675029444e-01
4.716989235213653875e-01
4.893980360581961508e-01
5.237036787696295326e-01
5.292334026288698645e-01
5.624769828140738781e-01
5.713550326148137959e-01
5.803911156734972154e-01
5.568563309695750974e-01
4.812299186102677040e-01
4.584086594132855130e-01
4.477975225007891358e-01
4.567203568786768475e-01
4.387428966019498722e-01
4.089374151598894058e-01
3.954753934762650358e-01
4.045621667476578254e-01
4.063012146342986908e-01
3.980298628476111045e-01
4.093987495908161245e-01
4.025137068730612611e-01
3.923196159786082049e-01
3.885797151585706488e-01
3.712390404154787826e-01
3.435146035066872772e-01
3.244617827594283854e-01
3.146872177307657448e-01
3.129141797968404415e-01
3.030695807772395001e-01
2.721932182376444742e-01
2.433152215469060742e-01
2.235904026674677136e-01
2.125710783645498869e-01
2.418688053518583958e-01
2.772579094814333622e-01
2.991765763177912651e-01
2.578520457528702958e-01
2.146141443376704261e-01
2.440602432617756390e-01
2.708962841268567900e-01
2.872221986645118186e-01
2.390261198104170481e-01
2.379463226397226794e-01
2.850423122419605271e-01
2.729277089823704538e-01
3.079957901726639857e-01
4.426159567011280771e-01
5.013036947572802049e-01
5.011493734547673995e-01
4.511730256274309458e-01
4.176041170571547778e-01
4.812585855362943588e-01
4.752714966913381689e-01
4.410809457305804315e-01
4.194108265101774147e-01
4.395083057621655964e-01
4.567537462328750686e-01
4.565084791288658295e-01
4.594031344843087505e-01
4.493326015970096066e-01
4.396964549437740177e-01
4.453088111170008800e-01
4.446912561969009192e-01
4.234117848435011155e-01
4.070269690773939963e-01
4.355923112825837440e-01
4.596521297290161456e-01
4.817093337977957357e-01
4.997910598714416786e-01
5.409209262578500432e-01
5.649462617284448651e-01
5.925324301902624713e-01
5.985620749501598947e-01
5.621439726712610385e-01
5.292634583963091721e-01
5.222924152262059527e-01
4.937610594418635479e-01
4.405552390508671312e-01
3.979361305505358937e-01
3.816202779066443229e-01
3.526509145193655326e-01
3.182418824341141650e-01
3.300196750170412696e-01
3.601266730079649703e-01
3.771559864180329402e-01
3.783743898422715080e-01
3.473019692585578855e-01
3.228680564413298759e-01
3.312873680014609690e-01
3.388843995382826990e-01
3.266440563456822210e-01
3.019153879493320924e-01
2.960967934575982063e-01
2.873922173896363841e-01
2.947503295564408154e-01
2.992124962751788741e-01
3.483557929762731153e-01
3.926010721896055489e-01
4.547638893592262366e-01
4.504757780577811621e-01
3.940267295344813681e-01
4.047561345208234851e-01
4.423616653247787189e-01
4.082206109052440302e-01
4.288293725031213088e-01
4.043830114500332473e-01
3.971898943820377226e-01
4.409585300182326528e-01
5.347169780567158082e-01
5.622767906826425799e-01
5.475193969700780094e-01
5.585722088313105349e-01
5.577369928027331447e-01
5.291353380612185964e-01
5.166653329486002866e-01
4.751982603236536984e-01
4.275310078302721473e-01
4.563860595492509886e-01
5.135241958460137202e-01
5.157877929719736354e-01
5.095464841017928181e-01
5.197950589337509975e-01
4.859011115356870469e-01
4.728246428865955919e-01
4.699874469204312066e-01
4.813749551247241132e-01
4.993010619116536875e-01
5.124657369413652130e-01
